ID_ESTADO,D_DISTRITO,SECCION,ID_CASILLA,TIPO_CASILLA,EXT_CONTIGUA,TIPO_CANDIDATURA,CASILLA,ESTATUS_ACTA,ORDEN,LISTA_NOMINAL_CASILLA,ID_GRUPO,TIPO_RECUENTO,NUM_VOTOS_NULOS,NUM_VOTOS_CAN_NREG,NUMERO_VOTOS_VALIDOS,TOTAL_VOTOS,BOLETAS_INUTILIZADAS,PAN,PRI,PRD,PVEM,PT,MC,PANAL,PRI_PVEM,PRD_PT_MC,PRD_PT,PRD_MC,PT_MC,ID_MUNICIPIO,LISTA_NOMINAL,VOTOS_RESERVADOS,pan,pri,prd
25,7,1193,1,C,0,1,1,5,194,570,3,2,8,0,302,310,262,59,113,57,6,7,4,2,29,21,1,1,2,6,556,NA,59,148,93
15,28,5881,1,B,0,1,2,1,313,691,NA,NA,11,0,380,391,NA,65,121,81,0,6,9,5,44,40,6,3,0,121,677,NA,65,165,145
24,7,468,1,B,0,1,2,1,101,431,NA,NA,19,0,314,333,NA,73,78,25,86,6,6,5,28,7,0,0,0,18,417,NA,73,192,44
8,5,194,1,B,0,1,1,1,92,520,NA,NA,2,0,306,308,NA,83,133,30,3,3,1,17,25,8,3,0,0,11,506,NA,83,161,45
7,8,289,1,C,0,1,2,6,168,658,2,2,25,0,395,420,NA,31,77,49,122,21,8,8,54,14,10,0,1,19,644,3,31,253,103
14,1,97,1,B,0,1,2,1,55,401,NA,NA,6,0,260,266,NA,77,97,19,3,31,11,2,11,2,0,0,7,7,387,NA,77,111,70
14,10,3197,1,B,0,1,1,5,315,614,1,2,4,0,432,436,166,195,79,47,4,14,34,12,29,11,2,3,2,120,600,NA,195,112,113
11,9,1173,1,C,0,1,2,1,466,640,NA,NA,7,0,377,384,NA,191,99,35,7,7,3,12,16,6,1,0,0,17,626,NA,191,122,52
30,11,907,1,C,0,1,1,5,305,731,3,2,11,0,395,406,322,89,93,117,3,8,5,2,31,36,11,0,0,41,717,NA,89,127,177
14,11,1327,1,C,0,1,1,5,210,577,3,2,4,0,323,327,250,88,89,27,7,4,34,16,35,16,0,5,2,41,563,NA,88,131,88
7,9,1633,1,B,0,1,1,1,136,628,NA,NA,13,1,384,397,NA,61,66,105,30,14,8,12,34,46,6,1,0,102,614,NA,61,130,180
28,8,1409,1,B,0,1,1,5,287,577,2,2,7,0,364,371,204,176,76,49,3,5,7,6,17,23,1,0,1,38,563,NA,176,96,86
28,6,147,1,B,0,1,2,5,52,278,1,2,0,0,195,195,2,76,88,10,0,0,0,0,2,16,3,0,0,8,264,NA,76,90,29
15,32,1030,2,C,0,1,1,5,304,651,4,2,10,0,386,396,254,35,101,107,7,9,8,14,35,56,12,2,0,122,637,NA,35,143,194
15,13,1610,1,C,0,1,1,1,281,568,NA,NA,7,0,343,350,NA,41,133,64,2,3,8,4,49,37,2,0,0,34,554,NA,41,184,114
30,2,4605,1,B,0,1,2,5,467,745,3,2,24,0,554,578,167,272,216,13,11,10,0,4,25,2,1,0,0,202,731,NA,272,252,26
19,3,1834,1,C,0,1,1,5,435,488,2,2,6,0,322,328,163,175,57,36,0,8,1,5,14,22,3,1,0,47,474,NA,175,71,71
15,22,2590,1,B,0,1,1,1,36,588,NA,NA,4,0,424,428,NA,91,147,92,2,8,6,11,44,21,0,1,1,58,574,NA,91,193,129
16,8,949,1,B,0,1,1,6,19,764,1,2,16,0,320,336,NA,30,125,66,4,8,8,7,50,17,5,0,0,54,750,2,30,179,104
2,4,1218,2,C,0,1,1,5,196,688,4,2,3,0,296,299,389,62,87,48,9,17,0,17,28,19,6,1,2,4,674,NA,62,124,93
28,1,138,1,B,0,1,2,5,24,437,1,2,9,0,242,251,186,109,79,18,3,2,4,10,8,5,3,1,0,7,423,NA,109,90,33
30,3,142,1,B,0,1,2,1,65,567,NA,NA,8,0,403,411,NA,159,149,49,7,3,2,2,23,5,3,0,1,8,553,NA,159,179,63
24,5,1098,1,B,0,1,2,1,429,181,NA,NA,3,0,67,70,NA,47,12,4,0,0,1,2,1,0,0,0,0,28,167,NA,47,13,5
15,39,1123,1,B,0,1,1,5,44,662,1,3,9,0,393,402,260,38,138,103,7,3,13,16,40,23,8,2,2,30,648,NA,38,185,154
31,2,664,1,C,0,1,1,5,257,406,3,2,9,0,313,322,84,123,110,36,1,4,4,7,18,4,4,1,1,52,392,NA,123,129,54
14,9,1199,1,B,0,1,1,1,43,696,NA,NA,11,0,382,393,NA,108,127,33,10,10,20,9,46,13,1,1,4,41,682,NA,108,183,82
8,5,199,1,E,0,1,2,1,102,447,NA,NA,5,0,280,285,NA,69,165,4,2,0,0,3,30,6,1,0,0,11,433,NA,69,197,11
17,2,650,1,B,0,1,1,5,437,509,1,2,8,0,320,328,181,63,134,42,2,5,4,8,36,24,2,0,0,18,495,NA,63,172,77
15,37,690,1,C,0,1,2,1,89,670,NA,NA,8,1,450,458,NA,65,136,121,4,13,5,12,54,29,8,1,1,24,656,NA,65,194,178
9,22,2818,1,C,0,1,1,5,385,738,3,2,12,0,426,438,301,41,67,141,6,19,13,8,37,74,12,2,6,7,724,NA,41,110,267
9,5,3995,1,B,0,1,1,5,225,398,2,2,7,0,234,241,156,39,41,74,3,8,1,4,13,42,3,2,4,12,384,NA,39,57,134
16,10,1110,1,B,0,1,1,5,207,677,1,2,7,1,412,419,262,149,134,65,3,4,4,6,31,12,1,0,2,54,663,NA,149,168,88
9,3,145,1,B,0,1,1,1,157,461,NA,NA,6,2,329,335,NA,80,64,102,1,12,4,6,23,27,6,2,0,2,447,NA,80,88,153
30,8,1335,2,C,0,1,2,5,158,529,4,3,8,0,389,397,132,200,64,55,9,6,5,4,18,22,3,3,0,59,515,NA,200,91,94
9,16,3362,1,B,0,1,1,1,417,535,NA,NA,7,0,331,338,NA,44,51,109,3,8,7,5,28,58,15,3,0,10,521,NA,44,82,200
31,4,398,1,B,0,1,1,1,161,398,NA,NA,4,0,265,269,NA,97,65,49,4,2,8,5,24,8,3,0,0,50,384,NA,97,93,70
3,2,422,1,B,0,1,1,5,433,396,2,2,4,0,164,168,226,41,62,20,3,1,2,1,20,9,2,2,1,4,382,NA,41,85,37
19,11,775,1,B,0,1,1,5,306,548,1,2,9,0,281,290,258,77,68,60,1,25,7,9,23,8,3,0,0,26,534,NA,77,92,103
24,7,1336,1,B,0,1,1,1,164,673,NA,NA,18,1,417,435,NA,78,157,58,5,13,17,15,40,18,7,5,3,37,659,NA,78,202,121
30,17,1259,1,C,0,1,2,1,170,696,NA,NA,13,0,502,515,NA,221,156,98,4,3,3,3,3,3,8,0,0,51,682,NA,221,163,115
23,2,786,1,B,0,1,1,5,419,601,2,3,8,0,319,327,274,89,70,88,4,15,3,7,23,14,5,0,1,7,587,NA,89,97,126
14,8,684,1,B,0,1,1,5,138,519,1,2,2,3,349,351,166,107,88,38,2,10,34,13,26,22,0,4,2,41,505,NA,107,116,110
7,2,1404,1,C,0,1,1,1,401,670,NA,NA,1,0,540,541,NA,45,240,207,14,4,5,3,5,9,6,2,0,91,656,NA,45,259,233
32,3,1610,1,C,0,1,2,5,344,432,4,2,4,0,252,256,176,47,95,40,8,14,0,10,24,10,4,0,0,51,418,NA,47,127,68
2,3,185,3,E,0,1,2,6,382,351,5,2,8,0,174,182,NA,56,43,36,6,8,1,3,8,12,1,0,0,1,337,2,56,57,58
9,21,4179,1,B,0,1,2,5,172,533,1,2,4,0,346,350,186,33,68,114,1,16,2,5,38,59,8,1,1,13,519,NA,33,107,201
30,7,2314,1,B,0,1,1,5,203,534,1,2,9,0,299,308,226,75,88,53,2,9,7,11,20,27,7,0,0,103,520,NA,75,110,103
7,11,1037,1,C,0,1,2,5,334,539,3,2,13,0,341,354,185,30,65,40,85,83,0,0,12,9,17,0,0,70,525,NA,30,162,149
27,2,703,1,B,0,1,2,5,250,557,2,2,4,0,385,389,167,9,129,148,5,1,2,2,21,42,23,3,0,8,543,NA,9,155,219
25,8,2936,1,B,0,1,1,1,472,344,NA,NA,6,0,187,193,NA,34,69,39,1,1,2,4,24,9,2,1,1,12,330,NA,34,94,55
32,2,1434,1,B,0,1,2,1,505,447,NA,NA,8,1,276,284,NA,59,117,47,4,4,4,5,28,7,0,0,0,46,433,NA,59,149,62
5,5,1283,1,B,0,1,1,1,276,483,NA,NA,3,0,307,310,NA,74,136,38,0,5,3,5,31,15,0,0,0,35,469,NA,74,167,61
24,6,1073,6,C,0,1,1,5,380,708,4,2,7,1,348,355,348,109,91,61,8,7,3,13,34,17,4,0,0,28,694,NA,109,133,92
2,1,364,1,C,0,1,1,5,31,559,2,2,7,0,312,319,234,88,90,57,4,4,5,9,27,24,2,2,0,2,545,NA,88,121,94
7,8,257,1,B,0,1,1,5,77,741,1,2,4,0,482,486,245,55,96,102,83,12,19,11,56,36,7,3,2,19,727,NA,55,235,181
14,11,1405,1,B,0,1,1,5,329,551,2,2,3,0,352,355,196,103,113,28,6,8,28,11,36,11,3,5,0,41,537,NA,103,155,83
9,20,2037,1,B,0,1,1,5,47,548,1,2,5,0,367,372,177,38,79,116,5,21,6,6,29,59,8,0,0,7,534,NA,38,113,210
32,4,1038,1,C,0,1,2,1,317,487,NA,NA,3,0,288,291,NA,56,114,50,3,3,1,10,41,9,0,0,1,36,473,NA,56,158,64
15,3,4080,1,C,0,1,2,5,280,740,3,2,18,0,415,433,298,134,153,1,0,3,2,5,63,10,44,0,0,124,726,NA,134,216,60
15,29,3287,2,C,0,1,1,6,41,553,4,2,15,0,315,330,NA,29,97,78,4,1,12,4,41,39,7,3,0,60,539,1,29,142,140
19,10,1679,1,C,0,1,1,5,357,515,3,2,7,0,293,300,215,90,94,47,1,19,2,7,13,13,5,1,1,40,501,NA,90,108,88
31,2,11,1,B,0,1,2,1,14,658,NA,NA,3,0,597,600,NA,251,312,32,0,0,0,2,0,0,0,0,0,2,644,NA,251,312,32
15,7,780,1,B,0,1,1,1,171,556,NA,NA,5,1,412,417,NA,130,80,107,1,22,8,10,23,24,5,1,0,25,542,NA,130,104,167
19,2,65,1,E,7,1,2,5,42,739,4,3,8,0,374,382,355,119,121,38,2,22,5,19,32,14,2,0,0,6,725,NA,119,155,81
14,3,2139,1,C,0,1,1,1,230,643,NA,NA,10,0,384,394,NA,168,150,13,5,2,16,6,23,0,1,0,0,80,629,NA,168,178,32
7,7,4,1,B,0,1,2,1,12,526,NA,NA,21,0,300,321,NA,18,155,42,60,5,0,5,10,1,3,1,0,1,512,NA,18,225,52
13,4,1515,1,B,0,1,1,2,313,620,NA,NA,9,0,315,324,NA,70,86,79,3,7,2,9,16,30,12,1,0,76,606,NA,70,105,131
8,5,2318,1,C,0,1,1,1,474,405,NA,NA,5,0,208,213,NA,55,75,30,3,3,2,5,20,12,3,0,0,45,391,NA,55,98,50
15,10,6005,1,B,0,1,1,5,388,685,2,2,5,1,403,408,276,61,128,95,4,2,4,12,50,34,9,3,0,34,671,NA,61,182,147
21,13,574,1,B,0,1,2,1,222,685,NA,NA,15,1,306,321,NA,83,104,45,1,12,4,26,19,7,2,1,1,70,671,NA,83,124,72
14,18,321,1,C,0,1,1,5,210,632,3,2,14,0,426,440,191,167,99,54,2,5,57,9,17,11,3,1,1,22,618,NA,167,118,132
12,6,384,1,B,0,1,2,5,1,620,1,2,15,0,419,434,188,22,180,91,9,57,3,3,34,10,4,6,0,2,606,NA,22,223,171
28,8,1442,1,C,0,1,1,1,351,749,NA,NA,10,0,398,408,NA,193,106,40,5,8,0,6,15,20,3,1,1,38,735,NA,193,126,73
2,6,956,1,B,0,1,1,5,357,568,2,2,2,0,308,310,254,62,95,63,9,4,5,8,40,18,3,0,1,4,554,NA,62,144,94
14,6,3226,4,C,0,1,2,1,412,691,NA,NA,8,0,393,401,NA,122,132,34,9,7,22,9,45,11,1,0,1,120,677,NA,122,186,76
12,9,301,1,E,5,1,1,1,323,683,NA,NA,2,0,292,294,NA,50,69,85,4,5,8,4,23,33,6,4,1,1,669,NA,50,96,142
25,6,662,1,B,0,1,2,1,36,206,NA,NA,3,0,130,133,NA,38,66,4,2,2,1,1,15,1,0,0,0,4,192,NA,38,83,8
2,1,645,4,C,0,1,2,5,354,726,4,2,10,0,317,327,399,111,108,23,6,4,5,21,22,13,4,0,0,2,712,NA,111,136,49
22,4,350,1,B,0,1,1,5,221,571,1,2,6,0,352,358,213,119,105,67,3,11,7,11,14,10,5,0,0,14,557,NA,119,122,100
30,15,2687,1,B,0,1,1,5,281,414,1,3,6,0,287,293,121,127,39,65,5,2,4,16,7,16,4,1,1,119,400,NA,127,51,93
15,39,1114,1,C,0,1,1,6,14,638,2,3,6,0,409,415,NA,41,174,88,2,5,12,8,50,16,4,9,0,30,624,1,41,226,134
28,3,114,1,B,0,1,2,1,10,492,NA,NA,1,0,289,290,NA,114,149,10,1,1,1,2,6,4,1,0,0,5,478,NA,114,156,17
7,8,454,1,E,0,1,2,1,213,280,NA,NA,11,0,165,176,NA,17,9,39,39,35,1,0,6,8,11,0,0,30,266,NA,17,54,94
15,40,5876,1,B,0,1,2,1,394,240,NA,NA,6,0,173,179,NA,32,123,4,5,0,0,1,8,0,0,0,0,120,226,NA,32,136,4
21,11,2569,1,C,0,1,1,5,456,508,3,2,8,0,282,290,218,81,61,43,3,13,2,9,34,24,10,1,1,115,494,NA,81,98,94
9,18,2168,1,C,0,1,1,6,282,596,3,2,5,0,302,307,NA,25,68,118,2,8,7,6,27,32,7,1,1,7,582,2,25,97,174
4,2,352,1,B,0,1,2,5,391,546,2,2,8,0,354,362,184,157,110,23,6,3,1,4,43,5,2,0,0,4,532,NA,157,159,34
32,4,1037,1,B,0,1,2,1,314,558,NA,NA,5,0,291,296,NA,75,124,31,4,3,1,13,32,5,3,0,0,36,544,NA,75,160,43
18,1,269,1,B,0,1,2,1,110,504,NA,NA,4,0,185,189,NA,32,119,14,3,8,0,1,7,1,0,0,0,9,490,NA,32,129,23
12,1,2736,1,B,0,1,2,1,560,291,NA,NA,7,0,177,184,NA,25,57,89,0,0,0,0,4,0,2,0,0,74,277,NA,25,61,91
14,1,456,1,C,0,1,2,1,143,402,NA,NA,5,0,272,277,NA,72,105,39,3,3,38,2,6,3,1,0,0,30,388,NA,72,114,84
7,12,1320,1,B,0,1,1,1,169,406,NA,NA,2,0,219,221,NA,42,44,56,7,5,5,2,30,25,3,0,0,90,392,NA,42,81,94
17,3,153,1,B,0,1,1,6,171,524,1,2,13,0,318,331,NA,64,75,80,8,9,10,9,18,35,8,1,1,6,510,1,64,101,144
25,1,2096,1,C,0,1,2,1,325,515,NA,NA,14,0,292,306,NA,79,116,48,4,5,2,9,20,3,5,1,0,10,501,NA,79,140,64
19,9,256,1,B,0,1,2,5,84,730,1,2,17,0,517,534,196,239,181,31,1,9,7,27,16,4,1,1,0,13,716,NA,239,198,53
7,3,929,2,E,0,1,2,1,488,515,NA,NA,17,0,362,379,NA,7,236,39,21,4,4,40,4,7,0,0,0,64,501,NA,7,261,54
7,12,1275,1,C,0,1,1,6,91,751,2,2,15,0,436,451,NA,86,99,102,12,14,7,5,50,49,9,2,1,90,737,2,86,161,184
15,20,3170,1,C,0,1,1,5,138,567,3,2,8,0,341,349,218,29,105,94,3,10,12,7,39,35,6,1,0,60,553,NA,29,147,158
5,7,768,1,C,0,1,1,5,130,654,2,2,7,0,328,335,322,109,102,54,6,10,4,6,20,14,2,0,1,30,640,NA,109,128,85
15,5,50,2,C,0,1,1,1,54,601,NA,NA,6,0,439,445,NA,48,126,175,1,4,2,8,35,33,6,1,0,2,587,NA,48,162,221
2,6,814,1,B,0,1,1,5,145,413,1,2,6,1,202,208,205,55,48,33,1,6,7,6,26,15,4,0,0,4,399,NA,55,75,65
2,8,1356,1,C,0,1,1,5,425,712,3,3,4,0,317,321,384,74,99,57,7,4,5,9,36,20,4,2,0,4,698,NA,74,142,92
30,10,1858,2,C,0,1,1,1,38,551,NA,NA,7,0,328,335,NA,81,61,102,3,6,4,6,24,28,10,3,0,89,537,NA,81,88,153
9,1,893,1,B,0,1,1,5,194,569,1,2,12,0,306,318,249,16,36,136,1,12,8,7,16,59,11,4,0,5,555,NA,16,53,230
25,7,1379,1,B,0,1,1,1,234,517,NA,NA,6,0,266,272,NA,43,85,67,3,4,2,12,30,14,5,0,1,6,503,NA,43,118,93
30,20,15,1,B,0,1,1,5,22,714,1,2,7,0,422,429,273,99,113,120,1,8,8,7,20,31,10,3,2,3,700,NA,99,134,182
26,1,294,1,C,0,1,1,5,60,552,2,2,7,0,307,314,234,109,92,47,3,12,1,7,17,10,7,1,1,46,538,NA,109,112,79
29,3,83,1,C,0,1,1,1,18,753,NA,NA,7,0,459,466,NA,110,114,93,4,16,10,14,33,52,9,2,2,6,739,NA,110,151,184
31,1,93,1,B,0,1,2,1,64,696,NA,NA,3,0,609,612,NA,142,274,43,0,8,12,102,21,6,1,0,0,21,682,NA,142,295,70
9,25,2955,1,B,0,1,1,1,157,691,NA,NA,10,0,424,434,NA,39,39,152,4,30,13,14,17,83,24,5,4,7,677,NA,39,60,311
11,11,1972,1,C,0,1,2,5,350,452,4,2,11,0,289,300,152,92,154,11,2,0,0,2,28,0,0,0,0,23,438,NA,92,184,11
9,11,1925,1,B,0,1,1,1,144,523,NA,NA,3,0,323,326,NA,67,52,104,2,9,6,5,20,52,4,2,0,6,509,NA,67,74,177
19,2,141,6,C,0,1,1,6,314,720,4,3,6,0,399,405,NA,152,118,45,5,14,4,16,32,8,3,2,0,6,706,2,152,155,76
15,38,4670,3,C,0,1,2,1,330,607,NA,NA,9,0,378,387,NA,55,83,78,2,4,49,6,41,49,4,5,2,100,593,NA,55,126,191
9,3,199,1,B,0,1,1,1,260,598,NA,NA,2,1,358,360,NA,68,63,120,4,6,13,2,20,47,10,3,1,2,584,NA,68,87,200
19,12,349,1,B,0,1,1,5,247,549,1,2,5,0,315,320,226,97,93,78,2,5,5,9,15,5,4,1,1,18,535,NA,97,110,99
26,7,1272,1,B,0,1,2,5,349,507,2,2,6,0,303,309,198,117,102,34,4,12,1,4,18,6,4,1,0,65,493,NA,117,124,58
15,26,5326,2,C,0,1,1,5,217,578,3,2,9,1,416,425,153,104,147,72,2,8,2,20,47,11,2,0,0,107,564,NA,104,196,95
28,6,1301,1,E,0,1,2,5,451,221,4,2,1,0,141,142,79,44,43,30,1,1,0,1,11,5,4,1,0,37,207,NA,44,55,41
15,39,3945,4,C,0,1,1,5,99,671,4,3,8,0,384,392,279,34,107,115,3,5,9,11,55,36,6,1,2,71,657,NA,34,165,174
21,8,904,2,C,0,1,2,1,133,544,NA,NA,15,0,314,329,NA,59,91,59,3,19,2,4,51,14,11,0,1,111,530,NA,59,145,106
15,9,4071,1,C,0,1,2,5,309,662,2,2,20,0,442,462,200,87,188,36,8,3,53,9,43,8,1,5,1,75,648,NA,87,239,107
25,8,2724,1,B,0,1,1,1,191,487,NA,NA,8,0,268,276,NA,85,83,43,3,5,4,8,14,18,4,1,0,12,473,NA,85,100,75
29,2,354,1,B,0,1,1,5,211,735,1,2,6,0,493,499,244,139,129,100,5,14,6,10,37,37,12,3,1,25,721,NA,139,171,173
14,12,2049,2,C,0,1,2,5,125,760,2,2,12,0,445,457,305,115,137,28,10,7,45,6,60,32,1,1,3,72,746,NA,115,207,117
10,2,550,1,B,0,1,1,1,270,519,NA,NA,4,1,317,321,NA,98,99,41,4,6,3,11,30,18,6,0,0,7,505,NA,98,133,74
16,9,469,1,C,0,1,2,1,6,564,NA,NA,2,0,266,268,NA,16,75,85,5,4,16,5,25,24,9,2,0,33,550,NA,16,105,140
9,2,987,1,B,0,1,1,1,19,625,NA,NA,8,0,445,453,NA,81,72,158,5,18,12,13,23,49,8,5,1,5,611,NA,81,100,251
21,1,915,1,B,0,1,2,1,241,394,NA,NA,8,0,289,297,NA,96,72,29,3,33,0,3,44,5,4,0,0,112,380,NA,96,119,71
8,6,431,1,B,0,1,1,1,47,570,NA,NA,4,0,374,378,NA,143,140,37,8,2,2,12,16,9,3,1,1,19,556,NA,143,164,55
25,4,2408,1,B,0,1,1,5,343,463,3,2,18,0,323,341,122,100,115,45,1,0,10,3,31,14,2,2,0,11,449,NA,100,147,73
8,6,534,1,C,0,1,1,1,177,645,NA,NA,5,0,356,361,NA,84,142,41,14,10,6,13,27,10,4,3,2,19,631,NA,84,183,76
30,8,1342,1,E,0,1,2,5,172,471,5,2,11,0,306,317,152,185,66,14,5,0,1,1,30,3,1,0,0,59,457,NA,185,101,19
21,12,1211,2,C,0,1,1,1,60,762,NA,NA,18,0,468,486,NA,101,78,133,4,24,7,15,42,49,10,3,2,115,748,NA,101,124,228
9,3,152,1,B,0,1,1,5,168,561,1,2,7,2,407,414,147,92,97,113,1,13,10,6,31,34,5,2,1,2,547,NA,92,129,178
27,4,279,1,B,0,1,1,1,135,648,NA,NA,4,0,456,460,NA,54,109,186,3,5,9,3,19,53,8,7,0,4,634,NA,54,131,268
15,21,2753,1,B,0,1,1,1,48,755,NA,NA,7,0,598,605,NA,338,89,96,1,10,6,12,25,18,1,1,1,58,741,NA,338,115,133
26,4,251,1,B,0,1,2,5,108,365,1,2,36,0,271,307,58,146,103,2,2,0,1,1,13,2,1,0,0,35,351,NA,146,118,6
24,2,1245,1,B,0,1,1,6,84,754,1,2,19,0,445,464,NA,116,136,80,12,3,3,16,42,25,7,2,3,35,740,2,116,190,123
16,8,1204,2,C,0,1,1,6,244,575,3,2,11,1,289,300,NA,48,85,78,6,1,9,10,22,21,5,2,1,54,561,1,48,113,117
31,3,575,1,B,0,1,1,1,323,572,NA,NA,10,0,360,370,NA,118,129,32,6,4,5,9,47,10,0,0,0,50,558,NA,118,182,51
3,1,210,4,C,0,1,1,1,199,708,NA,NA,6,0,455,461,NA,123,144,71,3,15,18,17,30,31,2,1,0,3,694,NA,123,177,138
9,11,1882,1,C,0,1,1,1,57,424,NA,NA,0,1,297,297,NA,54,72,83,2,5,6,6,17,42,7,1,1,6,410,NA,54,91,145
8,6,416,1,B,0,1,1,5,24,530,1,2,8,0,279,287,243,89,97,37,3,4,2,9,23,13,0,1,1,19,516,NA,89,123,58
28,6,117,1,E,0,1,2,5,34,179,4,2,6,0,128,134,0,27,81,0,1,1,1,0,17,0,0,0,0,6,165,NA,27,99,2
3,2,406,1,C,0,1,1,1,407,484,NA,NA,0,0,219,219,NA,85,59,30,0,9,3,0,12,14,7,0,0,4,470,NA,85,71,63
14,2,2801,1,B,0,1,2,5,419,353,2,2,20,0,173,193,160,54,46,2,3,0,58,2,5,2,0,1,0,110,339,NA,54,54,63
7,9,1730,4,C,0,1,1,5,357,738,4,2,16,1,380,396,341,48,44,112,39,16,10,6,44,47,8,4,1,102,724,NA,48,127,198
15,10,1805,1,B,0,1,1,1,268,676,NA,NA,5,0,447,452,NA,66,130,117,4,10,8,7,48,43,6,8,0,34,662,NA,66,182,192
14,4,2953,1,C,0,1,1,5,116,683,2,2,16,0,412,428,253,111,149,33,5,9,36,11,40,16,0,1,1,120,669,NA,111,194,96
15,39,3969,1,B,0,1,1,5,197,542,1,3,16,0,309,325,216,36,85,96,4,4,5,8,33,31,4,2,1,71,528,NA,36,122,143
26,2,14,1,S,0,1,1,1,498,764,NA,NA,6,0,750,756,NA,207,231,163,4,14,9,15,61,31,11,4,0,2,0,NA,207,296,232
17,4,588,1,B,0,1,1,1,191,738,NA,NA,6,0,516,522,NA,89,134,138,23,14,24,7,30,41,12,4,0,17,724,NA,89,187,233
5,3,398,1,C,0,1,1,5,289,749,3,2,5,1,472,477,273,191,121,70,7,14,4,11,28,22,2,0,1,18,735,NA,191,156,113
7,12,1371,1,B,0,1,2,6,262,531,2,2,26,0,309,335,NA,107,72,52,8,10,6,3,36,4,10,1,0,90,517,1,107,116,83
18,1,547,1,B,0,1,1,1,369,530,NA,NA,6,0,322,328,NA,16,153,64,6,9,1,7,33,23,7,2,1,16,516,NA,16,192,107
32,1,228,2,C,0,1,2,5,230,518,4,2,9,0,324,333,185,14,103,25,10,101,3,3,24,31,10,0,0,10,504,NA,14,137,170
8,2,1559,1,B,0,1,1,5,175,675,2,2,11,0,281,292,382,69,94,40,15,17,1,9,24,8,2,1,1,37,661,NA,69,133,70
15,40,4491,1,B,0,1,2,1,116,624,NA,NA,10,0,283,293,NA,34,105,74,3,19,6,7,19,13,3,0,0,91,610,NA,34,127,115
15,31,3671,1,C,0,1,1,1,261,727,NA,NA,6,0,427,433,NA,54,91,155,3,8,6,17,38,49,2,4,0,60,713,NA,54,132,224
30,12,4297,1,B,0,1,1,1,170,657,NA,NA,6,0,427,433,NA,169,99,91,1,5,3,1,32,20,6,0,0,192,643,NA,169,132,125
9,22,2822,1,B,0,1,1,1,400,670,NA,NA,2,0,396,398,NA,39,68,105,5,17,10,6,38,87,13,4,4,7,656,NA,39,111,240
13,2,560,1,B,0,1,1,5,152,544,1,2,4,0,321,325,218,69,94,68,2,13,4,18,23,21,6,3,0,30,530,NA,69,119,115
19,8,613,1,C,0,1,1,5,171,542,2,2,4,0,256,260,281,70,95,28,2,10,1,7,26,12,5,0,0,26,528,NA,70,123,56
4,2,252,1,C,0,1,1,1,194,509,NA,NA,7,0,376,383,NA,145,128,35,5,2,1,5,42,12,1,0,0,3,495,NA,145,175,51
16,1,823,2,C,0,1,1,5,200,707,3,3,5,0,369,374,333,53,101,108,4,2,8,9,35,42,5,0,2,50,693,NA,53,140,167
27,6,502,8,C,0,1,1,5,298,711,4,2,8,0,402,410,299,16,78,167,2,10,9,2,35,66,15,2,0,4,697,NA,16,115,269
2,7,79,1,C,0,1,1,5,54,569,2,2,10,0,326,336,233,90,68,83,2,14,7,13,27,18,3,0,1,1,555,NA,90,97,126
11,11,571,1,C,0,1,2,1,116,650,NA,NA,11,0,394,405,NA,140,174,17,7,5,1,6,41,2,0,1,0,8,636,NA,140,222,26
15,40,5832,1,B,0,1,1,1,253,570,NA,NA,9,0,382,391,NA,73,173,54,5,8,5,10,40,8,4,1,1,119,556,NA,73,218,81
28,3,1272,1,C,0,1,2,5,530,531,4,2,9,0,299,308,153,118,116,24,2,4,1,2,27,2,2,1,0,35,517,NA,118,145,34
12,7,2497,1,B,0,1,2,5,488,510,2,2,11,0,188,199,311,19,56,52,5,0,4,12,20,13,2,4,1,62,496,NA,19,81,76
20,4,1227,1,C,0,1,2,5,169,454,3,2,15,0,199,214,240,54,81,35,3,2,4,3,13,1,2,0,1,219,440,NA,54,97,45
6,1,6,1,B,0,1,1,1,14,573,NA,NA,3,0,378,381,NA,169,84,74,3,8,3,4,17,13,1,1,1,1,557,NA,169,104,101
14,16,3338,1,B,0,1,1,5,431,448,1,2,6,0,268,274,177,71,83,12,10,8,25,12,30,15,1,1,0,99,434,NA,71,123,62
5,2,157,1,C,0,1,2,1,70,428,NA,NA,6,0,325,331,NA,108,130,36,4,5,0,5,26,8,3,0,0,9,414,NA,108,160,52
14,19,378,2,C,0,1,1,1,121,659,NA,NA,9,0,405,414,NA,109,144,46,5,5,27,8,39,15,2,2,3,23,645,NA,109,188,100
30,6,2957,1,C,0,1,2,1,282,681,NA,NA,15,0,370,385,NA,146,84,72,7,8,8,8,11,21,4,0,1,125,667,NA,146,102,114
18,2,598,4,C,0,1,1,1,7,700,NA,NA,4,0,351,355,NA,51,141,76,4,10,8,6,27,24,2,0,2,17,686,NA,51,172,122
32,1,284,1,B,0,1,2,5,308,614,2,2,11,0,403,414,200,34,120,13,8,140,0,10,46,19,12,1,0,10,600,NA,34,174,185
9,20,2031,1,B,0,1,1,5,35,598,1,2,6,0,354,360,186,66,61,106,4,16,7,15,17,50,10,2,0,7,584,NA,66,82,191
20,9,2429,1,B,0,1,2,1,407,371,NA,NA,11,0,155,166,NA,46,28,50,6,0,6,4,4,8,2,1,0,566,357,NA,46,38,67
